user,age,gender
3e8c3e46021482338442db32d2aa2af12606c2be,57,1
3e91d5bc98579c69235e25a8a3828bcb0a9c0ec9,45,0
3e9df1c7f17408996dc5e135c61a3ffe2ae68c98,65,0
3eb640e6c5b2633173aaafbb6e5083b329f84007,49,1
3eb8b9c571262d30b2872b75eb12627ed5212635,73,1
3eb91b7f49a13c90d162f4e2e9aa0fd64f24cb61,44,1
3ecbde9a9ff4899aac6fa72091ef969c008517d8,78,0
3ecbfcfa5823ff5509d87d54906ea6ae9adc2676,65,0
3ecf5fcc053a182dc63a83ad92abe8dace315f11,44,1
3ed56a3776f9345d30460333959517137d4f876f,72,0
3ed6666ea79149911b1a64839a29c75969443b8d,72,0
3ed969e4f258de60916db2bc1eb7fe46b859eb35,79,0
3ef2a55ba02c6841077b599ab9f507acb7b464a9,54,1
3ef2f44202f26b7c56c70ba66c4a30c21e0a7c10,77,0
3f0b84bd1ff80d36162f1f52e70455774cab2484,75,1
3f0fa702de0d5fd73b665c61c858029842c7b51c,66,1
3f10e448c9a8f5d408ae42270f67b9bcd1964f0b,46,1
3f12c369252ee41cc4cd983cdc289f793ab607d3,53,1
3f22e86fe96c67f5278b5905957f61862300eab1,49,1
3f29df9b00f9feaa273627e8de2725b0ff0626c0,47,0
3f5192fc70ca577c9fd660eda1c72cf90020b685,62,0
3f58880b4456409257ec5ae0ff80cee487efb1b6,42,0
3f5b59df453b6731aaeb6a3e7434a21065552d73,79,1
3f5e7583664e8b8b0ca70eeec3843ff1e27a9ed8,54,0
3f633e2686ba0814e7be9848bb24f59525069764,48,0
3f644376776132542f8454d7912fa507e8f8a2f4,40,1
3f72b3d1d7ce49f36036dcbc932c24bf95d31885,79,0
3f9e82918ad6795d9d41edd3abd1de08831f3d69,43,1
3fd28bbc4e1242ae1269220308752e00aadb146a,52,0
3fd3f98f1516c2e9ee01e99f2e8ffd0893790a73,43,1
3fd6804cec9dc71738ebb92d61cdbd38687aa1b8,49,0
3fd9d2d8e9c63aac3c8df1ff1e86b0df64b398e8,53,0
3fe7904faf8ff67c8bd1d92467763768b8fc2ccc,47,1
3fef7e56c2f64eaf666a2bde9b618b26e1b67aeb,56,0
40008160537dd10877434c4229574fb02cdeae2d,48,1
402c4f134d94e15019470e41048c61970c8ec377,41,0
403606ec8e38fa8ec193434cfd6788d6f69ce930,59,1
403ffd61c236cfa3ae5f1f9092d02d5653b50f6d,42,1
404056157f78a035502f80f5723c379ff980ca4e,78,0
404332a92f3a333a19b14cc8dbd95fb28287ddd7,75,1
404f28d84219a4e23b3e911fc7a33d53d3bca934,68,0
405e88753e1c618525075f7250b8f623ed82c94e,55,1
4062236cbd9ffe6ebe4d43a59964aebeac6e680c,64,1
40758c0f0e2b362bf5ec6b7a8e9a5d877e08693f,49,1
4075b28226cda716eb38c1bc099d812144ba2dda,77,1
407c00dd3ed1569a1f8b1b7d6f1afe7f4e402324,57,1
407e2cb437b81e3c97aa0cb4916148c53b58b5ff,63,1
407f9b22fb827e68c933edf8640c407400d8b170,78,1
4092b8e3cc215ef1731ee5008351605912071d57,77,0
40abd2bd26d5ae5d9c8f477b6bd39f4944a744ae,59,0
40ac9cbd2cb59d3f1b35cedc906edff12ecbc0fd,50,1
40b61ae03cd9006aa4f5d7c7b122ed25b80efe72,71,0
40cdc29da91a5f8f26aa31eb5645a50b996eeead,47,1
40dd1e2015f03a9c3c8491ee6a71a63da3b9a4df,76,0
40ea5578233c64717a1f5378212b83e6f55dc85e,51,0
40f157de8cfdf1141cb462c70cbcac2b33950544,70,0
40fdb2dc7ac8ae3f93a9130e604fdf19cb33f45a,57,1
40fe640635480aefab7e622fc2ea99f58d73d121,66,1
4104c09e21412b6ad340c11b4550c5534bf70f36,51,1
4115a6cf2b6b89a204fc9bede7f13f84137851c1,68,0
41182a022223b8469076281f6727b9f072183dcd,42,0
413d62cc87cc36358b49964335c5b813cf9f4f9e,43,1
416a8f08fce5c13d68562fbb6cfda430d0c52792,64,0
416ba613349553b7fc246f19063f961ec7445150,65,1
416fa1ec41c143b570046fe59a86419fe500dfe0,61,1
4173d4fc93ebcc6aa92a9cc8da3e44ab9aa66db8,76,1
417e88cb66e85a6c5f6934fcc7018abf0d5f3dbf,71,1
41945a2256a21e6d02713c6ce8e5a4f95e6f0b3d,63,1
419a85fb727dbdfda66d71e139f34ea1b073e8fd,50,1
41a233df29db3899722d6d08c4359f6753ebc3ed,40,0
41c1158f024a1e0977c9a86a6a178839eaff9d84,66,0
41d1e172aac1299b8fb198c2fcfd28286ee585f5,57,1
41e042a45f59b071c528807f9315e287b1eaf686,79,1
41e63daaae6383f69b16e049f49142b61e49d261,44,1
41ed46209b76b3afd872d8607f9d2687d6cda5ef,69,1
41f0d6b81d8e67fc13a7e0f6518d39dbaf98294a,51,0
41f56f8dc9015599774ae31b6bda32910cf6f7cd,74,0
4212bc1e58431bc3fd74a6ccb6ca11e9a19a8d36,74,0
421b806cce53627da3d4f1f297731f0125f4f9b7,56,0
422514126434bdb8a70bcc8aa931ef267476b7ff,50,1
422876548d022f34cdbe6b3b946991e7aae37473,60,1
422a297ced1ff6e5a998aa0a804e11ef8f4e67d9,75,1
422cb367d1529f51d20700a7a09dd5f440938a19,64,1
423511505af405dab2e19b1bba3d9edf30d203f5,44,0
423bc438130d628e365610f93fdc6ace7e5e29e7,51,0
423f8863eb04d463a62df57d16cebf373c63b0ea,62,1
42606e2602318883c5a69a8bc0b10213f4da0bc4,53,0
4263358c0cac856c59a7adddf8a02d6206e5176d,79,0
428ad981e31ea24f77c63a643748da65b9f4b0b2,56,1
42910f1fb448c1b2c33a8589c2d7333d17d05eb0,66,1
4297d9f34a423fcf6cd80a514e6f674f070dcba3,64,0
42a0010c33ba79aefb5c0f74149fa02231a95d09,77,0
42ac2b910acef1edf8653cb10866b9732e5bed19,47,1
42b1f8770002b63b9784ac203fe739f2e3bdd686,79,0
42c78c4ef7fb2f71deaaacf486b3ab11cbe595e6,68,1
42dc3515459ca3ce60638705f561b4260349e447,69,1
42ec81e4925451fa84b92a4698cdfa5f01f7b0d2,71,1
42f8b62e60c628a569ef13726ebfc0500c1917c7,68,1
42ff3fe66d6e79a267ca5c220a496582e38e6296,69,1
431396e9379ffaf91774d6bd9fec10c7da6ef5ed,42,0
43279637aaa7a210191339ae2cc10db9a573334a,78,0
432830226e8374608c6ab11380d76e341d5e286f,53,1
433031f29212ab57d456e6581fc07ec42090f354,41,0
433320ab5cec1ec6bea49de70d73037960a42e69,43,1
43642638df31e3030ef262147f0234b0b74bc645,58,1
4379e54a819b92fd90ffcf468e112913d796b289,68,1
437d85a5570ef0e9e524f85ed52f88b64504f982,71,0
437d9e7a9acba1cfc518dedfd9b08e0e0e5c4617,67,0
4381b806866b29c70589eb65a2258e74a0730683,52,0
438d87d446558d7366d6b46554ff7dd2d0a9ed2a,74,1
43a2e4c4d8ab3c4c8e82af90fbab1c57e0ae923a,45,0
43a4a3588fc70c210e3807e8e8257a72364d115e,73,0
43be3bb92629c621e20125c9aeba735a3343dda4,66,1
43c8358e3356916efa294910283b883e8fac74f3,55,1
43cc33aa2477e04fa8e02be2bba060a7fc897036,69,1
43cee3ed0465c2728c95385650a4d8c0a7706887,46,0
43d1e2843a9d3b21ef782b79443750c8b85886a8,74,1
43d50652a9cdb376baef6f2c1df5c61d46fcc324,53,0
43f9335d443415dd907b53c28f3c6d5b5cad8a56,48,1
4414cbaded0afcdf37119d9d18dd2f0cd25c64f4,64,0
442c44a3cff2ce8829d1145d5f4b90ac57902d46,70,0
442ce05c0e1e5cc4df3d588c6f6d22c5237af84d,50,0
44381cd923759b750a04e69aa577f1703c1ff41b,59,1
443c7822b0ada2a79a9ea762bfbf56bfd13aa18e,45,0
44418dc9a5eecf0258fa411cbd73f7424e02f7d8,41,1
44480f7056a9ddb5d5a19cdf13dda68317de02cb,50,1
44524b9eba5de2a3133f94f6685e2705a5c91be5,56,0
448e0922b010addbd60e2a070094714397ceed5a,79,1
44a2024cc91b98d680301199736e500f0f865046,43,1
44bbff282583828b6431c9fd08d3b5d03b70c10c,62,1
44bfbf3e697937a5436f3c13343c2dce2854d540,78,0
44c3340b2fedf128f99dc29e1b4ab98c4737274b,47,1
44de145101c715f61d0e3211e9b2ac102017074f,76,1
44ec439f348d9d2363f06852a59e3ef6d3918e37,49,0
44f107e7999cd60bfac1402fccb53947eea07e8e,66,1
44f9dcef42415027dd6d45a14cdcacd53c080316,58,1
4509197ea3a1362c3dad45d0f8a06c675df8ac34,59,1
4532b3b15a70746c02c588d5cabe90be30ce791f,53,1
4536eca77e9ff6cad4f4f3ef4b9a4497b6d0eb9a,60,0
453cf2f21fa72004a39702ae0fd9431f3b2569ff,42,1
456d7d277c20b98069a7e38b043b9d8196685203,57,0
456ef72031596670b238cd282daf961f2a52d5f1,71,0
4589f9faefa324f3835bad1422568afab1eab92f,65,0
459ae06e4d188936113f50a6ec846442c68dcd21,45,0
459cd2769f21ab3218574073bb421e6850e4d3d4,44,0
45ab1f1bf6b5aca68a780459f31f9b76ccc5c298,49,0
45afc0fed34d19b42bf55ab38691b4a560e67e63,49,1
45b8cb9053adaa41960843b10f2fc81786995cdc,73,0
45c5b664a45a650a169f7a8b408c356e3975053f,55,1
45ce15837c845bb47c9210a9eff7c757f9af564a,59,1
45cf219cec665c2ef0fc96b242596d8d1387ed98,53,0
45d1bfb97c1212ae6cf17770e978805aa54047fe,77,1
45da6bd311f369e14ec565dc920d0f372207e326,62,1
45dc6822eb6e5e181091e0b5ca2a2cc87fc58298,53,0
45f5733f32c01e62d2af59abf0ae6d8756c8efb7,79,1
45fe5910dde7b9793a560a4f547a939cf885b91f,41,1
4603b8b5f2a308525b7960f956e534ff8a3d519a,75,0
4608fc14f5e469826499b189e2ba5700d515a454,75,0
4609907a63c5dda381d7cf86252f67cb36cf8fbf,77,1
461282b2cb812549406a8f0e4f56cfe8e3d6c2ea,43,1
461e8747952de0793bdd815ff2dad8a253ac152f,67,1
4621f2d7cd364707b68acc8b13e1cc0ae38e0725,65,0
4631dc1be7d1808c510f98ca7ffbc08cc7686030,78,1
463bc35eec313932858bc7defd599b4e4b549523,59,0
4675d13b2c5610451dad7163578271ed59e7bc38,59,1
4678a3961380d9f66a98595d4cf5edc04e8d58ee,59,1
4684f5e7f58ec9f386736a28fd89a7ca0a32b0b4,43,1
4694aae072f64ea9689e0c1ab71ad8a4ff392391,75,0
46965234072fa9261cb68f80124e6d70a324b974,64,0
469839793963bf348c2815f30b64c46ec8768a42,63,1
46a0c78f91d7c07908cde2030cbb57c6e4ff84e7,45,1
46b038000cc711bf2affab05752b14b54abfe2fb,51,1
46b7159361bc9208322076d8685c08b8f1fa0ede,72,0
46d0caf33af1006fa8eaaa9170353d9fc0345248,59,0
46dbdea811cc7916f4292edd285ae839b97a7153,58,0
46eddf9fe48d48cc3b5772cade89946c04346851,73,0
46f0854d45f8f0b9b72f0cef6c5966c75c563e5d,71,0
46f0dec2bb10f026168922333046d6abd6b605b8,45,1
46fd03992e81c3aa3bf623fb87d876e0cb953830,60,1
472f99c07d8b8d7366f95ad357f9647c02825926,41,0
4743ef9cf13628e0884bace46c93f140c3599884,55,1
474df021ac3b6d4000c992fc75d18ae41c173ed9,41,1
475436efbdde9838033de9c4d6beac7bec71b913,68,1
476f759475c4d15f60e5b83236466db398a1dc2c,49,1
477a0d4b34acbf0fc8b0f6ea99626723544d170a,47,1
4790232698730f45cd2ad4ff06bb14e56239c3e2,42,0
47c121bd152c20133c5f23026136c77c93651858,60,1
47cffa2ca2f9597db424be449a79d679084a8331,48,0
47e9ca4e4213d026ae1aa3618fe1f63b8692d9e8,58,1
47eaef29c552380d4ec77df17250c41660e39745,53,0
47f4e7fc2fa00a1f54ab505863d40ae60c880bef,65,1
47fb8fe514d1dde683001f9114cd1a452b9fd5e4,44,0
48056464d14847a5488de3810dc29f9d7e8ca735,54,0
480987b50cef01954ce7a6a6ea144760ce37ff00,68,0
480dfd443b31c36996d57245950624ced0fb86c3,55,1
481055ef860643cc5fb3ed6653923373ef1590ee,70,1
481d65ba1827a6cda1c458c8a43430f1d00ec968,62,0
4838b6e0ff9d1954dfe8ab4e3a297f87895cd2cc,65,1
4842183b9fc02afa9798506464adefff568ef332,65,0
48497148e799d94d4bc22aa7ac8455ae662eff68,63,0
485cbaa9795badcb65750ff67fc911c87bf629fa,64,1
48600405ee74a647fab3890a6801c7c7583dfd56,46,0
4864942dd7e3450585a58357db87131af4643290,68,0
486fc8ff1b07713f0cded154207870630214c2b6,59,0
48724d012730de616c33d4fc47b66e179794c288,47,0
487626605c6ba484191274f565054b3cac6a447b,46,1
487e550bc21e3f14b0def887cdddb8583ec39371,51,1
488c1f1ba54a6afad4b18c5d4242a7f5bff01a28,40,0
4893fc4081a00fdf47a64d8433c19c8503e8c873,73,0
48a3b310277a5f51bfe6c61a204a5ff055ffc2ef,74,1
48aae414542a51a1b7353d3b02fa44f8c53e27f5,58,1
48b4649dad30ec21451cd025c4ee5e778e6496e9,76,0
48b52010cd2a89ae849b4bd3a6d41f740623231d,68,1
48b899550dde6e6d65f718a8100153f4442a2a04,58,1
48bdae7305c5f49530f58c1ceddd4752586b1d34,72,0
48c50eb337e7e9b129f54c608a01c925d7c0b7d1,61,1
48cca60b4f5d83965a3970c678c6703915c81eaa,61,1
48cee6900458d11ef0a7b278b387582da75905cd,49,0
48d53a4277dc955c490a55df5727de6a9bcf95da,73,1
48d95a9e43cad89ae4881d584062600753a184ac,62,1
48ef842bb95d7ce1a51246ae85f8e7947b700593,67,0
48f10fc2458a7f93662837ce6887ef1e71d58a92,74,1
48f5c235a9217f3629ba4b9caeb6c38e8c1bb3e6,74,1
49083fe0c2c79cab1440e71fb21eadf11aea64fd,75,1
490a142c7d2d399008b07b7591b3beaa7e461b3e,45,1
4915446c9db1edc2c789ff4b2b6921f67e6800f8,71,0
4918296ab2ae7e93a0c23fe0c382225483b3b790,59,0
491f7fb14d85935e8e841e3baac6593355c692d7,77,0
4936166e152f7df7409b1e244e1d6c0813c68089,66,0
493688df4f543edeae9fb562e4bf84d1659ae15e,59,1
49376df924249dd9693c5309cd27dd24065fc104,59,1
49482b16cc73f5a3e5348aad06412da25f272978,69,0
494ddbcf123f576c84a9a0c7b0d8312a1b410a08,53,1
496e530894a25ac5834216082ecf987a3ae098cf,63,0
4975cc629cb4295c4a52b300fd8e8237db01bd99,47,0
49806fad2aa2640e7e449cdd1e8c6c6fd7ce6d78,42,1
498e359f74c2188439f8b8047d4290e2d2e59911,70,0
49a53c1a07b022aafc2f2e02f781350db72534b7,79,1
49b985b9108fe004dace82cec3904adc2284dad0,55,1
49c6159d8374aa14b34dedc19910f953055f380e,75,0
49cdea0d2abc435dc89dc6f191a57ec12477a9d4,69,1
49dd4aa85c97cbf508b5c501b72227918ea093b5,52,1
49df415dce593560361017c1dae1aa2728a0738e,42,0
49e3b4d87122ae3e870e6ea5b4d64954ee5128f8,48,1
49e5d06b51181fcf72e876a7d547e32430eb9c2d,42,1
49e96c5caf44d08b8041c6940e39154a8804bbb2,43,1
4a03ec8b3d2514791182fde995d37b8ff87fddab,76,0
4a558e71fd2393c4e6e92ee5c102bb2c699e6a2a,60,1
4a56c08d4af5deb992a96eda0db5ef47e98956b5,48,0
4a5e84b1fc44c95b8e23039d10b1a9e5735d2f2c,45,1
4a6ba49512ebecf977682a07f0eb7382d3982330,77,0
4a7cec1c551586e7d657d75b200d073ef2ebc6c9,73,1
4aa123f26bfc9a1dc9dc13cda3fa46bfc97da8bf,51,1
4aaefa36896ca249b9226176226db13804969dce,77,0
4ab132300bc95059ee8f96d8bb579723cfd63aa4,70,1
4ab4f756c0adc3406005b8da18c70b10ca94616b,41,1
4ad340678c60ce6ba7f87a4512684b92f8286f32,58,1
4ade41db3d68c23a3c18cc28fb2590a1e463a81f,77,1
4ae718b9e3609777e08d75adc76569f40c784ad6,75,0
4af910d92f9e4ec736fcddde831b712a2e51197d,70,1
4b12adad1cca53163e72937316e6e33191bd5944,56,0
4b1320f1816be25044d6173157f949fb6185fd07,65,1
4b192da877ba1333d3b4b65c47c45be0afd8b8a4,70,0
4b2fe5cb1f7af5eb32545b577858adba990fe7b3,48,0
4b6b4bd117697422927301c914e889a601257603,45,1
4b8fb1cca50489847e38decf9e66443bbd67872b,53,1
4b94c487d24d70cc0e9ad9e2e413956465c0db93,56,0
4b9d7525235721c20c75608a888a71e4b5d41fef,75,0
4b9f6dc7f6dc4817783de1d6ff1ad70961875cf0,57,1
4ba4c3db540d49d540e619629c4fc9ddce6a126d,62,1
4bafc1d03436618f90bd79b8879dcd6fe6be72d5,70,1
4bbc17c085e2a3f63fe66330bc83a8c2b1772d6c,67,1
4bc52db9d6ba019d1a5ee8aa53c8320d3258f034,62,1
4bcfb679681e27433ce94f3f57584f965b12fbfc,79,1
4bd1e728d1c2acbd9650af5a0894f8db8a8a11aa,44,1
4bf9f3a8fe707b9802d6a797e0035344bbb51330,41,0
4bff24f2ee8cc2dfd3a3a10bdb3d75d105b486a7,41,0
4c01d351bba6ac36398e7908503fef4a3ea78f25,74,1
4c0ad54f5dbf60891b368bbab54b4e7881f496f1,79,0
4c0fe5622afe69d24f832703b95fc9c82b39e12b,76,1
4c16517cb1ebfbaecbbb51cf5f0f9f02fe25ee18,65,1
4c231facbc547dcd65a434e785ae4be90971335f,63,1
4c27be12dcd4afca6cab0024a7dc60bff4436c11,71,1
4c2d4575e966495bbfcbb5a875319895a1eb30f1,43,0
4c3a037d9888de606c58b4496d0002eff65e6996,56,0
4c3b7b132cfd39170f0f4c5474614f18791b1c06,44,0
4c4299d0866b747d9e78fd1454fe826bf770b7d8,73,0
4c45f23b973f99294b413aa22439b52b10dfe023,44,0
4c4f1443b70c799226e063ea2f01934b9c7cbc95,41,0
4c76c8749db81e5fe25e66087b0e735710d1f7c1,59,1
4c8a5b07334a9695bc07971f48d6ce6efbf0215b,52,1
4ca587c9ab6cbefa6159291bc9d3a0a343210e12,75,0
4ca71fe1f60a6551f4c0def3be935c1f44c22504,62,0
4cb56724dc697e0c3286df61ca03e61368e4d5fc,69,0
4cb5b07b0ea78f24f37871e1967d2ae426c20697,71,0
4cb8ae83d23d958519f8395c2c0c3dd1ad0795f6,50,1
4cc4700549f4d3be58b266204232387c5b7c089c,46,0
4cca7c18c71848fa18aa53f86bdc3e3956765c34,67,1
4ccdd805a703b7b627bc8ac1241ab057f3176958,64,1
4cda4fef3e74797a543f9d8420868fa8be9b341b,44,1
4ce8b1f7cba13620c676531bf8c1dcbe6d613730,60,0
4ced7ba443d0abf47c322f15340bf0452505f2ce,78,0
4d08595bac3146d0628a649ed9bbd4fdf713062e,55,1
4d0b74dc191d7af95969339a7b821c34bde556e5,54,1
4d0d0af0022f9bae78556596c0db518eae778648,51,1
4d18fcb91d5010facb1164f811517a7dce983571,75,1
4d2536f42944349c96785631e3087d74381a5a2a,58,1
4d27901d813b7b60f9fdea35d296353eb2f6a167,78,0
4d2be574b0adb9002dee790b0bbc1b24716901ad,66,0
4d2bedb35e88942a9f6e440285f1ee4defb0a7ac,49,0
4d41426451e46e0414c92a5e5ee866e4b1452955,68,1
4d4c498675d9aa7e1b65cd0351709943f0c59750,77,0
4d53af58c889922f1ec2c6986d2be0c877358879,78,1
4d69b6439500c947dfce297912a0de87c3a0acd1,49,0
4d7c3f3d5d14a421eaeac2200ee7d130955c34f3,73,1
4d826ecb35b7fe26bc1eb7ece79d5712622d8644,54,1
4d997037fc579b4258ff8ab86bd58bb2ed5a7e32,76,1
4d9cc31dbd9aa9471875b61f83d7a0dab83e125a,64,1
4ddfa3e2bdfb0f5148b73f35b3c7e2826814bcb6,50,1
4de42eb93919e6a0f2901d12b40f1d63cce63a0a,51,1
4de62e58c73a227c3eeaa11308e0bb7707f7e026,40,1
4df9d3eaee80035630f49e830f866946a1acb5b1,67,0
4e05fbc9f67d0688008a63f5ff3e110cae98daa7,46,1
4e0e4bb8cbaa75851bd283352e25383e2d4c8511,65,0
4e17cc336285ef61bfb505c2abae74cbac2e0cfe,67,0
4e2637396be7ffce20543ae463e8e11c717f43c5,63,0
4e2a6b2a03ca96b8688156fda141c6ee12748e60,54,0
4e3a93f3620fa61ccb14afb3585a71505a670813,42,0
4e5378178e3b50a396aba2d0dd267daf6856bb31,52,1
4e68e1f89725cadec4d056afa5bc4721ac53a88f,69,1
4e7c9f2db32da8a7f62d75b928e87a21c59ebbb5,73,1
4e80594429c04087c69f33dcdf7035b5f774502e,45,1
4e89df74a4089b2fe979288e75b53eb081912d81,55,1
4e9626a68babb3839ba4c91db9f9ca95cacc442e,70,1
4e97874dc6f3f979cb4dab2ceb9dc1f0447fb6c5,71,1
4ec503450d5fb5c858b09dbc69bee51e708bf3c4,69,0
4ec5afd150569907289fdfd051b39337982f33eb,63,0
4eda60e60816ed04b6499d95235aee96bb31fb39,43,1
4eddce02ace518b6ac07d21bfe0cbc723476b52c,59,1
4ee5bafe4ee9625fd43690a541c6b9edce8f42a3,57,1
4f1fb34e50ea3ea56dee7aadd9801c1d9205a58e,41,1
4f24525afa810be22cf3c1f7776473c9fdf12144,57,1
4f2b66e1a248f5b9ecacb9ea1b6a6449799f398a,56,0
4f33d4d0b820f67f6511fb6e61ba9f2207c7a9be,68,1
4f3f4ab5f084c8950a870e0ea400028703ecbbb0,69,1
4f4685f5ac25bb35d4ac772e99ab5fc4cc0a49d2,56,0
4f58dead55756a9ad644cb6fe516a452d0cb63d1,67,1
4f5f01bf8438214c10b4b940335ccd18256e6789,77,0
4f6f9ce0e6d4773c5585ec5665a1ff63b2669ef5,78,1
4f7f39373b667f916448e20d267649325a0724ce,40,0
4f8e4f19e11edf0bf3f2d70833b8dd0067dc0fc9,48,0
4fb2e0593ea47abd42bb83a8f64037ebb1e7bc01,63,1
4fbb7e990e938cf7dc4119401b8fabb38e9110b0,76,0
4fc343e14a3af27a6a804ac67d994774bcdeb500,53,1
4fc7bf557cf527e32ebe275814bdbe97f9fce2ef,65,1
4fecbeb4854019e21ec97372553726d39d42b80a,54,1
4ff43b7d8a841bd1a0a4a3d2c26aa4bc5e138baa,54,0
4ffcaa6e02499a75198e900f9836f611d80edfd8,43,1
5000cc62c98b2a689116516b4935ec724534eb33,66,1
5014277d355e56988cb654414ab74f3eb1baae01,42,1
50160d8638d595c823b667452189488968afba7f,53,1
501b8287a16f1b81fb9e04901ff3a7a81d406ef8,60,0
502455080b3d77f0133553a1a4355e87f9224bd4,72,1
502aae5fdb0dc04d7d5509a8b934f7b9a1a5ebd2,77,1
502c9885b0147d2db57696b40083637f938a0ebc,75,0
503b0109683f43979d6c2f114b2de4d6664c3bd1,43,0
503f5e8a33c81303cad6556c1181c90763871453,78,0
5043e093c5e44d1d51ac1b17c439b4ffafc8da00,51,0
504bfa324f56e72ee8779af40f7e65ec70221cd0,76,0
5057a19792bf7946678038fb23ea821805b3dc32,63,0
506583ae0f523ca2f42637b869e97ec9466f81fb,62,1
506584d5e157e68204fd62ff58fc47e9170ab882,65,0
5078373298c9b342b8497c1ae584af6f4eecba1e,68,1
507863c7fe072372eab7a104b5fd4dfcbce659a5,48,0
5091f7685050a4e959e96396d0a3559d85d018a5,79,0
50a3ac6a1032b61168e5d6619728d63242e885fa,40,0
50b99cb2f8260390a35a6bc5f2840119f24586d3,63,0
50b9c295c705c97f1d05c20fae40bcdc8c4289d5,52,1
50d22156f7bba55dd500fcd2a9fe28a21162a0c4,69,0
50f10f8cfeda07ffabafb5080f40db26a3718e75,43,1
50fe0f07ff2d09236a3a49d8e63ad1896bf794c0,51,1
51065ded9b17e845cd3b62e7b95fcedf4febea07,55,1
510f3699693316bdd0d16d4eb9eb5fe095c43fd1,57,0
5115e112dfb350d7e05add8514ee3e9868432d92,67,1
5121cb73c3bb6b84cf80b08d773e1b19363489c9,62,0
5123b1fa273812c5f8821699fdc78ad28dfa20df,49,0
51331d7f11c8b95d76ff251ea4a3652e42278046,53,0
513cdf043ad90920f14e24f672b056e6fad76f2c,75,1
514186e67d2481e0220c7ffe96c40abdd86f1a54,57,0
514335fa8460395de96c6f8c0ff7b0a01fb52b88,51,0
514b1463bd72d33030157f952afde7e42c509a97,62,1
515dc3fb3f663f29a1a346b717db9d39482d67da,49,1
5160e76ca5f3ee33d2a3918bd8629e9cabd55d75,47,0
51697d02cee820a5ebe877732033eb50eb984fc9,60,1
517c058bd99c39f1bb8c19b169312ea6cb643f06,78,1
518af8b517ddcedf941c59eb9c5d8a02fef63250,46,0
5194ca8856410c88a3c895b0e88e73491f5b6072,48,1
51996dceaf888c92d1851d65051e9650ac5bf341,68,0
5199f6adad30c60d3a8b1f25ac2107c0ba8d4c1a,50,0
51ac1b473062cbbc253e0d40f699f1979ec8db0c,58,0
51b41415f48ecb6f5e1a82343a020aeb25e75a72,69,1
51b5ebca3cf5f873b8327df644b4d8bd8cb7ee54,42,0
51be688228431b9cf4d6a00f150db1c698002e39,66,1
51e9078d40185699cab1b67201d42bdef5cd39f3,42,1
51f143c32fafbc70c286e45ce5b4a337913fa40a,40,1
51f505ebb24d75ff8be45fbc4e25321ab19b3c1d,66,1
51fbc8b0db84e1a8de000a28c119a59a6a7fcee6,60,0
521e7516657af962f2a7d52f35c04b2d9905f7d0,55,1
522911dea709e16b7a9cb3ae5ba5d0b6a8187d26,60,1
523363757795903e5a1faef87ab3d4268a519e91,63,1
523b688f389206bb6ddf17688df2e66bd919e844,56,1
525689413677713d529c45bca9d71bebe33a73f5,48,1
525b6cbcd45981b01affe01d43f72ade02f2dbbb,63,1
526cb84923843e536553ec30b19db5ea6c59a67f,62,1
5272e63552249dbc4f029dccf02d55f99d32c18d,42,1
52bec55470192c350825a0755cf9b2063395eb23,79,1
52c503fdf439b9410b72af2c977de71ec414b5f9,46,1
52d7facbf8e7a3926b2a4db4bfbf64a5033cdf35,63,0
52e5f5caee34de20b55dbece6c5cd812b0831fc6,51,1
52e8f82274a63dc539c1ba675c7fe36638c75bf9,64,1
52edf503a2e8547b23509192ce5e7394a199da2c,65,0
52ee1625bdaa13c45fec2da242b5325edbbb8888,57,0
52f0a0c74314c97b9104cb05622cd55434602cc8,54,0
5305514f40afccfb82636ae2832385e20cfe3cf9,67,1
531ce613c1bc5a66e514078e7ff5e348cd08beaa,63,1
531d26673c903a893eff097f77435e28f607feb6,78,0
533997de4fdbd4ab024af5741c2f6374626a6d1a,56,0
533a89693f60c0e086ae4ffa41cb1066a1fd7f95,65,1
533e4d9aa685d7e4ef75a15b5616fbe64a0ee9eb,59,0
534511d066c93ce8956696f27c2c1e50c593574d,62,0
5364a00e5e5d0d3e1c75bfd2fa737dccd9c44ead,76,1
538168fcc5e8437b8fa1dd068fdefc49b88497e9,54,1
538570a8e9cb78253badd4b0c6f9970ebea8c392,46,1
5390e57d9089af77ce03e0ec7986df4ce86b0ceb,50,0
539341b694b396c31c756760430c34b6babbede6,75,0
5393aa801682d5d09897c592882c1703955ef6df,46,0
5399f412df2a3e99f6ad36dd65fc021aa3d20c43,48,1
539f9613dcac29b98545eaeb9e25f4dd49d40dff,72,1
53ace209f972b29d45d5f35e10a2f9c06865e434,63,1
53aedecd933c47c0f665e2031cb97c9aa3650c64,46,0
53aefd5f4de45d95a37242c18ba6caa4290ad2e3,72,1
53afed3baac04f425e72e7c648317180c0720b4b,53,1
53be52a5ddef457762eb58eff0701cbf26722e31,41,0
53d3ca7f5cdcc51341e29fdbd97b75275775bd0d,62,0
53d6c1e241bb4563caf07a47f25214c30ffe5fb7,74,0
53d7af93194ecf801e1bd4423510aeaeb2c660e5,63,0
53f13c015a0be4824b43e3cd34bc37ffec62a613,79,1
53f2420fac4710e3e93997040afe5dc282fe56a8,72,1
540ffacf703e4f2147e061a8c85633adeb831ad1,59,1
